image_id,label
crepes/0162_crepes.jpg,crepes
crepes/0163_crepes.jpg,crepes
crepes/0164_crepes.jpg,crepes
crepes/0165_crepes.jpg,crepes
crepes/0167_crepes.jpg,crepes
crepes/0168_crepes.jpg,crepes
crepes/0169_crepes.jpg,crepes
crepes/0170_crepes.jpg,crepes
crepes/0171_crepes.jpg,crepes
crepes/0172_crepes.jpg,crepes
crepes/0173_crepes.jpg,crepes
crepes/0174_crepes.jpg,crepes
crepes/0175_crepes.jpg,crepes
crepes/0176_crepes.jpg,crepes
crepes/0177_crepes.jpg,crepes
crepes/0178_crepes.jpg,crepes
crepes/0180_crepes.jpg,crepes
crepes/0181_crepes.jpg,crepes
crepes/0182_crepes.jpg,crepes
crepes/0183_crepes.jpg,crepes
crepes/0184_crepes.jpg,crepes
crepes/0185_crepes.jpg,crepes
crepes/0186_crepes.jpg,crepes
crepes/0187_crepes.jpg,crepes
crepes/0188_crepes.jpg,crepes
crepes/0189_crepes.jpg,crepes
crepes/0190_crepes.jpg,crepes
crepes/0191_crepes.jpg,crepes
crepes/0192_crepes.jpg,crepes
crepes/0194_crepes.jpg,crepes
crepes/0195_crepes.jpg,crepes
crepes/0196_crepes.jpg,crepes
crepes/0199_crepes.jpg,crepes
crepes/0200_crepes.jpg,crepes
falafel/0004_falafel.jpg,falafel
falafel/0007_falafel.jpg,falafel
falafel/0008_falafel.jpg,falafel
falafel/0009_falafel.jpg,falafel
falafel/0010_falafel.jpg,falafel
falafel/0011_falafel.jpg,falafel
falafel/0012_falafel.jpg,falafel
falafel/0013_falafel.jpg,falafel
falafel/0014_falafel.jpg,falafel
falafel/0015_falafel.jpg,falafel
falafel/0016_falafel.jpg,falafel
falafel/0017_falafel.jpg,falafel
falafel/0018_falafel.jpg,falafel
falafel/0019_falafel.jpg,falafel
falafel/0022_falafel.jpg,falafel
falafel/0023_falafel.jpg,falafel
falafel/0025_falafel.jpg,falafel
falafel/0026_falafel.jpg,falafel
falafel/0028_falafel.jpg,falafel
falafel/0029_falafel.jpg,falafel
falafel/0030_falafel.jpg,falafel
falafel/0033_falafel.jpg,falafel
falafel/0034_falafel.jpg,falafel
falafel/0036_falafel.jpg,falafel
falafel/0037_falafel.jpg,falafel
falafel/0038_falafel.jpg,falafel
falafel/0039_falafel.jpg,falafel
falafel/0040_falafel.jpg,falafel
falafel/0041_falafel.jpg,falafel
falafel/0042_falafel.jpg,falafel
falafel/0043_falafel.jpg,falafel
falafel/0044_falafel.jpg,falafel
falafel/0046_falafel.jpg,falafel
falafel/0051_falafel.jpg,falafel
falafel/0052_falafel.jpg,falafel
falafel/0053_falafel.jpg,falafel
falafel/0054_falafel.jpg,falafel
falafel/0055_falafel.jpg,falafel
falafel/0056_falafel.jpg,falafel
falafel/0057_falafel.jpg,falafel
falafel/0058_falafel.jpg,falafel
falafel/0060_falafel.jpg,falafel
falafel/0061_falafel.jpg,falafel
falafel/0062_falafel.jpg,falafel
falafel/0063_falafel.jpg,falafel
falafel/0064_falafel.jpg,falafel
falafel/0065_falafel.jpg,falafel
falafel/0066_falafel.jpg,falafel
falafel/0068_falafel.jpg,falafel
falafel/0069_falafel.jpg,falafel
falafel/0070_falafel.jpg,falafel
falafel/0071_falafel.jpg,falafel
falafel/0073_falafel.jpg,falafel
falafel/0074_falafel.jpg,falafel
falafel/0075_falafel.jpg,falafel
falafel/0076_falafel.jpg,falafel
falafel/0077_falafel.jpg,falafel
falafel/0078_falafel.jpg,falafel
falafel/0079_falafel.jpg,falafel
falafel/0080_falafel.jpg,falafel
falafel/0081_falafel.jpg,falafel
falafel/0082_falafel.jpg,falafel
falafel/0084_falafel.jpg,falafel
falafel/0085_falafel.jpg,falafel
falafel/0086_falafel.jpg,falafel
falafel/0087_falafel.jpg,falafel
falafel/0088_falafel.jpg,falafel
falafel/0089_falafel.jpg,falafel
falafel/0091_falafel.jpg,falafel
falafel/0092_falafel.jpg,falafel
falafel/0093_falafel.jpg,falafel
falafel/0094_falafel.jpg,falafel
falafel/0095_falafel.jpg,falafel
falafel/0096_falafel.jpg,falafel
falafel/0097_falafel.jpg,falafel
falafel/0098_falafel.jpg,falafel
falafel/0099_falafel.jpg,falafel
falafel/0100_falafel.jpg,falafel
falafel/0102_falafel.jpg,falafel
falafel/0103_falafel.jpg,falafel
falafel/0104_falafel.jpg,falafel
falafel/0105_falafel.jpg,falafel
falafel/0106_falafel.jpg,falafel
falafel/0107_falafel.jpg,falafel
falafel/0109_falafel.jpg,falafel
falafel/0110_falafel.jpg,falafel
falafel/0111_falafel.jpg,falafel
falafel/0112_falafel.jpg,falafel
falafel/0113_falafel.jpg,falafel
falafel/0114_falafel.jpg,falafel
falafel/0116_falafel.jpg,falafel
falafel/0117_falafel.jpg,falafel
falafel/0118_falafel.jpg,falafel
falafel/0119_falafel.jpg,falafel
falafel/0120_falafel.jpg,falafel
falafel/0122_falafel.jpg,falafel
falafel/0125_falafel.jpg,falafel
falafel/0126_falafel.jpg,falafel
falafel/0127_falafel.jpg,falafel
falafel/0128_falafel.jpg,falafel
falafel/0130_falafel.jpg,falafel
falafel/0131_falafel.jpg,falafel
falafel/0132_falafel.jpg,falafel
falafel/0133_falafel.jpg,falafel
falafel/0135_falafel.jpg,falafel
falafel/0137_falafel.jpg,falafel
falafel/0138_falafel.jpg,falafel
falafel/0140_falafel.jpg,falafel
falafel/0141_falafel.jpg,falafel
falafel/0142_falafel.jpg,falafel
falafel/0143_falafel.jpg,falafel
falafel/0144_falafel.jpg,falafel
falafel/0145_falafel.jpg,falafel
falafel/0146_falafel.jpg,falafel
falafel/0148_falafel.jpg,falafel
falafel/0149_falafel.jpg,falafel
falafel/0150_falafel.jpg,falafel
falafel/0151_falafel.jpg,falafel
falafel/0152_falafel.jpg,falafel
falafel/0154_falafel.jpg,falafel
falafel/0155_falafel.jpg,falafel
falafel/0156_falafel.jpg,falafel
falafel/0157_falafel.jpg,falafel
falafel/0158_falafel.jpg,falafel
falafel/0160_falafel.jpg,falafel
falafel/0161_falafel.jpg,falafel
falafel/0162_falafel.jpg,falafel
falafel/0163_falafel.jpg,falafel
falafel/0164_falafel.jpg,falafel
falafel/0165_falafel.jpg,falafel
falafel/0166_falafel.jpg,falafel
falafel/0168_falafel.jpg,falafel
falafel/0169_falafel.jpg,falafel
falafel/0170_falafel.jpg,falafel
falafel/0171_falafel.jpg,falafel
falafel/0172_falafel.jpg,falafel
falafel/0173_falafel.jpg,falafel
falafel/0174_falafel.jpg,falafel
falafel/0175_falafel.jpg,falafel
falafel/0176_falafel.jpg,falafel
falafel/0177_falafel.jpg,falafel
hot_dog/0003_hot_dog.jpg,hot_dog
hot_dog/0004_hot_dog.jpg,hot_dog
hot_dog/0005_hot_dog.jpg,hot_dog
hot_dog/0007_hot_dog.jpg,hot_dog
hot_dog/0008_hot_dog.jpg,hot_dog
hot_dog/0009_hot_dog.jpg,hot_dog
hot_dog/0011_hot_dog.jpg,hot_dog
hot_dog/0012_hot_dog.jpg,hot_dog
hot_dog/0013_hot_dog.jpg,hot_dog
hot_dog/0014_hot_dog.jpg,hot_dog
hot_dog/0015_hot_dog.jpg,hot_dog
hot_dog/0016_hot_dog.jpg,hot_dog
hot_dog/0017_hot_dog.jpg,hot_dog
hot_dog/0018_hot_dog.jpg,hot_dog
hot_dog/0019_hot_dog.jpg,hot_dog
hot_dog/0022_hot_dog.jpg,hot_dog
hot_dog/0023_hot_dog.jpg,hot_dog
hot_dog/0025_hot_dog.jpg,hot_dog
hot_dog/0026_hot_dog.jpg,hot_dog
hot_dog/0028_hot_dog.jpg,hot_dog
hot_dog/0029_hot_dog.jpg,hot_dog
hot_dog/0030_hot_dog.jpg,hot_dog
hot_dog/0034_hot_dog.jpg,hot_dog
hot_dog/0036_hot_dog.jpg,hot_dog
hot_dog/0037_hot_dog.jpg,hot_dog
hot_dog/0038_hot_dog.jpg,hot_dog
hot_dog/0039_hot_dog.jpg,hot_dog
hot_dog/0040_hot_dog.jpg,hot_dog
hot_dog/0041_hot_dog.jpg,hot_dog
hot_dog/0042_hot_dog.jpg,hot_dog
hot_dog/0043_hot_dog.jpg,hot_dog
hot_dog/0044_hot_dog.jpg,hot_dog
hot_dog/0046_hot_dog.jpg,hot_dog
hot_dog/0049_hot_dog.jpg,hot_dog
hot_dog/0051_hot_dog.jpg,hot_dog
hot_dog/0052_hot_dog.jpg,hot_dog
hot_dog/0053_hot_dog.jpg,hot_dog
hot_dog/0054_hot_dog.jpg,hot_dog
hot_dog/0056_hot_dog.jpg,hot_dog
hot_dog/0058_hot_dog.jpg,hot_dog
hot_dog/0060_hot_dog.jpg,hot_dog
hot_dog/0061_hot_dog.jpg,hot_dog
hot_dog/0062_hot_dog.jpg,hot_dog
hot_dog/0063_hot_dog.jpg,hot_dog
hot_dog/0064_hot_dog.jpg,hot_dog
hot_dog/0065_hot_dog.jpg,hot_dog
hot_dog/0066_hot_dog.jpg,hot_dog
hot_dog/0067_hot_dog.jpg,hot_dog
hot_dog/0068_hot_dog.jpg,hot_dog
hot_dog/0069_hot_dog.jpg,hot_dog
hot_dog/0070_hot_dog.jpg,hot_dog
hot_dog/0071_hot_dog.jpg,hot_dog
hot_dog/0072_hot_dog.jpg,hot_dog
hot_dog/0073_hot_dog.jpg,hot_dog
hot_dog/0074_hot_dog.jpg,hot_dog
hot_dog/0075_hot_dog.jpg,hot_dog
hot_dog/0076_hot_dog.jpg,hot_dog
hot_dog/0077_hot_dog.jpg,hot_dog
hot_dog/0078_hot_dog.jpg,hot_dog
hot_dog/0079_hot_dog.jpg,hot_dog
hot_dog/0080_hot_dog.jpg,hot_dog
hot_dog/0082_hot_dog.jpg,hot_dog
hot_dog/0086_hot_dog.jpg,hot_dog
hot_dog/0087_hot_dog.jpg,hot_dog
hot_dog/0088_hot_dog.jpg,hot_dog
hot_dog/0089_hot_dog.jpg,hot_dog
hot_dog/0090_hot_dog.jpg,hot_dog
hot_dog/0091_hot_dog.jpg,hot_dog
hot_dog/0092_hot_dog.jpg,hot_dog
hot_dog/0093_hot_dog.jpg,hot_dog
hot_dog/0094_hot_dog.jpg,hot_dog
hot_dog/0095_hot_dog.jpg,hot_dog
hot_dog/0096_hot_dog.jpg,hot_dog
hot_dog/0097_hot_dog.jpg,hot_dog
hot_dog/0098_hot_dog.jpg,hot_dog
hot_dog/0099_hot_dog.jpg,hot_dog
hot_dog/0100_hot_dog.jpg,hot_dog
hot_dog/0101_hot_dog.jpg,hot_dog
hot_dog/0102_hot_dog.jpg,hot_dog
hot_dog/0103_hot_dog.jpg,hot_dog
hot_dog/0104_hot_dog.jpg,hot_dog
hot_dog/0106_hot_dog.jpg,hot_dog
hot_dog/0108_hot_dog.jpg,hot_dog
hot_dog/0109_hot_dog.jpg,hot_dog
hot_dog/0110_hot_dog.jpg,hot_dog
hot_dog/0111_hot_dog.jpg,hot_dog
hot_dog/0112_hot_dog.jpg,hot_dog
hot_dog/0114_hot_dog.jpg,hot_dog
hot_dog/0115_hot_dog.jpg,hot_dog
hot_dog/0116_hot_dog.jpg,hot_dog
hot_dog/0117_hot_dog.jpg,hot_dog
hot_dog/0118_hot_dog.jpg,hot_dog
hot_dog/0119_hot_dog.jpg,hot_dog
hot_dog/0120_hot_dog.jpg,hot_dog
hot_dog/0121_hot_dog.jpg,hot_dog
hot_dog/0122_hot_dog.jpg,hot_dog
hot_dog/0123_hot_dog.jpg,hot_dog
hot_dog/0124_hot_dog.jpg,hot_dog
hot_dog/0125_hot_dog.jpg,hot_dog
hot_dog/0126_hot_dog.jpg,hot_dog
hot_dog/0128_hot_dog.jpg,hot_dog
hot_dog/0129_hot_dog.jpg,hot_dog
hot_dog/0131_hot_dog.jpg,hot_dog
hot_dog/0132_hot_dog.jpg,hot_dog
hot_dog/0134_hot_dog.jpg,hot_dog
hot_dog/0135_hot_dog.jpg,hot_dog
hot_dog/0136_hot_dog.jpg,hot_dog
hot_dog/0137_hot_dog.jpg,hot_dog
hot_dog/0138_hot_dog.jpg,hot_dog
hot_dog/0139_hot_dog.jpg,hot_dog
hot_dog/0140_hot_dog.jpg,hot_dog
hot_dog/0141_hot_dog.jpg,hot_dog
hot_dog/0143_hot_dog.jpg,hot_dog
hot_dog/0145_hot_dog.jpg,hot_dog
hot_dog/0146_hot_dog.jpg,hot_dog
hot_dog/0147_hot_dog.jpg,hot_dog
hot_dog/0148_hot_dog.jpg,hot_dog
hot_dog/0149_hot_dog.jpg,hot_dog
hot_dog/0152_hot_dog.jpg,hot_dog
hot_dog/0153_hot_dog.jpg,hot_dog
hot_dog/0154_hot_dog.jpg,hot_dog
hot_dog/0156_hot_dog.jpg,hot_dog
hot_dog/0158_hot_dog.jpg,hot_dog
hot_dog/0159_hot_dog.jpg,hot_dog
hot_dog/0160_hot_dog.jpg,hot_dog
hot_dog/0161_hot_dog.jpg,hot_dog
hot_dog/0162_hot_dog.jpg,hot_dog
hot_dog/0163_hot_dog.jpg,hot_dog
